CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UCxpngWyvHU4lGbb8375xO0A,Glynda Lomax,2335317,US,1,18400,477.266238,477.266238,2299946,374.283902425,240.75091788,218.892026578,218.892026578,24.011345,2009-08-11T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/SiA31PQ_CDoykXo_y2646fT1ekHdegKeEWqI9oS7A3frQuzbIAHX7-nLCZOu1NRcRBPffGa8fw=s88-c-k-c0x00ffffff-no-rj
UCsG3MrX3x0mHWxGnXF3X4jg,Verita Nurse,1196,US,1,12200,369.138503,369.138503,690289,106.481460963,3.899516781,233.416943522,233.416943522,19.232143,2015-12-27T21:08:03.0000000Z,2021-02-08T14:34:55.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWNxJeawl9p0qEzBsfObc6sQ4io2TF1H5IhfKVSioY=s88-c-k-c0x00ffffff-no-rj
UCFJxE0l3cVYU4kHzi4qVEkw,Rebecca Watson,17418555,US,1,107000,2709.005878,2709.005878,15668890,22879.582222988,8391.082253478,6116.318936877,6116.318936877,6.564756,2006-12-20T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,L,"[
  ""AntiTheist"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUmfF11UcwmmdgjZr1iFyX8h26JSEQ_wwO5WMJp6w=s88-c-k-c0x00ffffff-no-rj
UC0_CSKUIVVFlfocgezQEBDg,Eric Dubay,16513677,,0.85,178000,9526.684606,9526.684606,15223642,6895.880976921,1485.396813753,8873.47923588,7542.457350498,33.234568,2018-06-03T00:00:00.0000000Z,2022-10-18T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVtT75PoglLmifwuEM6vwdpb8BYQ-l47OfmAi9Oqg=s88-c-k-c0x00ffffff-no-rj
UC83jt4dlz1Gjl58fzQrrKZg,CNA,835333495,SG,0.95,2030000,181877.418274,181877.418274,678766525,185199.099060915,317258.916422831,365904.812292359,347609.571677741,3.743139,2012-08-02T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJWTudQ148W6NfKgx_lNGR9JQLaj1OYLFZgGJPhOUQ=s88-c-k-c0x00ffffff-no-rj
UC1r8ZfgskZijcQgFo4B_GzA,SecretKeyActivator3,2950849,,1,23800,8039.890710,8039.890710,2942600,16.610465914,0.05532336379,62.936046512,62.936046512,19.750000,2012-05-27T00:00:00.0000000Z,2013-05-28T01:45:47.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXCUo3d5y8t_XBRXZJhDG_V8Yiz8-n8Bc-c8XFU=s88-c-k-c0x00ffffff-no-rj
UC5SQnm72FspDNUXK4cB2_xg,phetasy,5422489,US,1,58300,1009.059919,1009.059919,4984756,14156.11889513,9895.460174143,3805.832225914,3805.832225914,27.945665,2009-04-12T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVQRCYCFYv8jo6m4uppj8rTrGBpmv2zKzFvzajY-Q=s88-c-k-c0x00ffffff-no-rj
UCSio3E7kYvPeHKhfuYZWriA,prayingmedic,4211740,,1,391000,33226.818636,33226.818636,39938636,73552.256946988,409.330867229,9537.518272425,9537.518272425,35.642667,2017-06-29T17:44:45.0000000Z,2020-10-13T23:54:32.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon"",
  ""ReligiousConservative""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJx7cAFSGeDn3TL2hDVMqEEm3BN-LJqjKcqipoKkSA=s88-c-k-c0xffffffff-no-rj-mo
UCQ_EDvOtDAAWfCvGUhd6y3A,CAnswersTV,16884574,,1,32200,3005.516141,3005.516141,16479245,63.052987126,33.823501502,1341.867940199,1341.867940199,53.725395,2007-10-06T00:00:00.0000000Z,2022-10-10T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVOS-YJBdC43c3NRJxtDMU0g4MW4G2RcJMnnnP4=s88-c-k-c0x00ffffff-no-rj
UCC7K5BrapNSnk6XcXbpqXNg,SHARK,82604097,US,1,151000,19533.321361,19533.321361,113117464,2707.786025758,9657.678435429,6305.555647841,6305.555647841,4.633068,2006-12-13T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVwcLImTwHqL1OecGDU3Lly6zsSMjbENdb9y8oy=s88-c-k-c0x00ffffff-no-rj
UCmHxnqgb0ZAF9ifVeSdwWhQ,iDV Create,15863236,,0.85,27200,9222.231953,9222.231953,15585572,22.065268523,22.767386124,7228.613787375,6144.321719269,5.640244,2017-05-02T00:00:00.0000000Z,2021-12-17T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVEKSSw3mF6DLD52GM4QfrO_4l_2yeKnTGNQo3Dqw=s88-c-k-c0x00ffffff-no-rj
UCTDBBcNcuVZjPg223ka357Q,CongressmanRonPaul,6128527,,1,23500,4200.256181,4200.256181,6115573,124.35204677,300.619695874,78.305647841,78.305647841,13.768473,2008-11-19T00:00:00.0000000Z,2012-11-14T00:00:00.0000000Z,R,"[
  ""Libertarian"",
  ""PartisanRight""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUypDrM013OuzmdEb0n4BbXt43b1wczR28Kvhyl=s88-c-k-c0x00ffffff-no-rj
UCyznn3etx_6fSK7576JSrKg,MR. OBVIOUS,0,US,1,272000,59344.026316,59344.026316,78927555,229305.108540679,13752.141478102,51768.274086379,51768.274086379,10.825637,2018-11-26T03:40:02.0000000Z,2022-07-18T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/fJCCem4ymkZOhocA__e0imTl2hrvHGDTgXJrJ_E6ziSAuIDbFveWqsYL5KeFj-04XfbA-e4P=s88-c-k-c0x00ffffff-no-rj
UC-wOxG8p_Nk5nFkSxZOxq6w,PfanderFilms,13236031,US,0.9,70300,2094.476166,2094.476166,12258969,19337.843569552,12642.401270446,6628.084717608,5965.276245847,28.744472,2006-10-12T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXDBBslgWjSnm08qDtB1W3hYkmyjL2Pwbuch3t-hg=s88-c-k-c0x00ffffff-no-rj
UCanlsRNBJGgtGaRN7tzJsAQ,Po's Law,1532377,GB,1,15500,807.778430,807.778430,1512969,846.053686451,383.455631381,483.593853821,483.593853821,24.079545,2017-09-04T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/2vK253SHCTdDGweWxlWdSoFOeNhMTnA9tEkAgidI4RYIeMyJ7qV6GU0S9MO1wcJbUO1uiwc4l5I=s88-c-k-c0x00ffffff-no-rj
UCEZRq-0n5fsB6bTiWE-QUyA,Dayz of Noah,5573054,US,1,107000,3599.470662,3599.470662,8649528,11019.170184653,2529.004682125,4995.130398671,4995.130398671,94.115789,2016-03-21T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/X9BVEjxsQg6gQ9VJza68TjLYvOfa1tQ2R2HJo75BJTrZlIv1ELfRBwSpNad9ztHbr-wFnMIQ=s88-c-k-c0x00ffffff-no-rj
UCMa5TZCdXxRI6e4c2yIOq1g,Learning Sound Theology,2968253,,0.95,18800,611.899755,611.899755,3241233,39.59166957,54.49595203,661.306478405,628.241154485,51.579710,2008-04-04T00:00:00.0000000Z,2022-10-05T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVhU8T8Ds0pnSsxKzqJ0fcLBW0tGLe8gbCVdplMcg=s88-c-k-c0x00ffffff-no-rj
UCrcW5RwDkuS5RUMM_RNLvmw,BBCPanorama,4801067,GB,1,34400,993.377890,993.377890,4726492,1006.73932183,1006.550828403,1250.161960133,1250.161960133,11.190476,2007-05-11T00:00:00.0000000Z,2020-05-20T00:00:00.0000000Z,L,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJWm4CWx9MsTBk02TiKpUeaCpCQzhGAn6xnjuU0u=s88-c-k-c0x00ffffff-no-rj
UChmgPfkRooDpmni6LzMuYtg,Alex Belfield - THE VOICE OF REASON,31872581,GB,1,342000,96619.749846,96619.749846,470828041,727551.540825753,260390.577889161,369317.022425249,369317.022425249,7.953106,2009-05-14T00:00:00.0000000Z,2022-09-16T12:20:14.4192424Z,R,"[
  ""Mainstream News"",
  ""PartisanRight""
]",Partisan Right,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJVBfMRNsi_GnUHYyH4a0yo7C40cmZNEoHP-oq52BQ=s88-c-k-c0x00ffffff-no-rj
UCqxVYGRCjJKktMQ29ROr6Mw,Consciousness Fellowship,23444,US,1,18900,500.728000,500.728000,1877730,14.433542259,11.437670393,182.796511628,182.796511628,50.244444,2011-12-18T00:00:00.0000000Z,2022-03-25T00:12:28.1465787Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXj1wVM9Fm0-S28jfNpdsKKjRukBRjwgkQUvTi-=s88-c-k-c0x00ffffff-no-rj
UCmgyvUF0iQUBePjq2ikUUPQ,MrJacktemplar,4690405,,0.85,16600,1270.450448,1270.450448,4820089,84.315277177,14.280043425,123.980066445,105.383056478,18.226087,2011-07-26T00:00:00.0000000Z,2021-12-14T20:12:33.0878125Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVL-HAcObw3oZrLW4NhfhdNYM7z5ykm1imm8XR4=s88-c-k-c0x00ffffff-no-rj
UCbWB33FQvFiV0Pq9Calkgzw,Mother Jones,32154270,US,1,76000,6041.360597,6041.360597,30357837,36287.04968257,10944.018505934,7606.169435216,7606.169435216,4.468048,2009-01-13T00:00:00.0000000Z,2022-10-17T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX9k87n99XzX9p93d_J-NIT9RKP1mkzZzF6Qr_zJrc=s88-c-k-c0x00ffffff-no-rj
UCBizESL5Wcvcxs2eB6h0txQ,Dana Ashlie,10579055,US,0.95,263000,6252.945846,6252.945846,11893103,2651.421302231,133.43357706,3463.863787375,3290.670598007,28.175439,2016-09-05T00:00:00.0000000Z,2021-11-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVcGcl8sW1p_wwg97M1F0iTYKXOjmXj5c_m3QZMbw=s88-c-k-c0x00ffffff-no-rj
UCl3RCEtooHD5bhPCHJw3btA,Tree Of Logic,6823009,US,1,73700,3361.438881,3361.438881,6847251,1948.924046262,119.617577354,473.295681063,473.295681063,34.905579,2016-07-19T00:00:00.0000000Z,2022-02-15T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWVyJwWUmC6OIa5piwdGdtidM2d25JLvji8z2HXcA=s88-c-k-c0x00ffffff-no-rj
UCXf3wSDLoADXB7ROaWYNs5g,AudioBookBuzz,5188560,LU,0.8,26700,7800.614379,7800.614379,4773976,40.008636777,95.455927164,2287.841362126,1830.273089701,413.650530,2016-11-24T00:00:00.0000000Z,2018-07-29T00:00:00.0000000Z,C,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV15ecx56ybwPaVHkopjLWXUs1zsXyjzWRly4mn=s88-c-k-c0x00ffffff-no-rj
UCa8bZ63vjG8dYAC8LQVeoow,djarm67,5236487,AU,1,10400,1202.161677,1202.161677,5219786,3.069032176,2.454488468,65.808139535,65.808139535,8.542694,2008-05-13T00:00:00.0000000Z,2020-04-02T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVGyJiqKoiRXL_Q6L6opgIwcXoQOVVfVyM8BtgvCw=s88-c-k-c0x00ffffff-no-rj
UC9q0KJz1wLp0-5ScE_FPmEg,John Kostik,3687305,US,0.95,55700,903.849304,903.849304,3376781,962.885722807,1480.820340123,1156.389534884,1098.57005814,52.984127,2012-07-23T00:00:00.0000000Z,2022-10-15T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUOtMFp-rvHh2HDjwtCsTkohrPA-5l93aTp8jjD=s88-c-k-c0x00ffffff-no-rj
UC2JF03GFbLu5aI6lXaMzYeA,Peter Breggin MD,0,US,0.9,43200,653.058148,653.058148,2672967,804.69713034,163.583415721,462.857142857,416.571428571,37.630872,2010-03-14T00:00:00.0000000Z,2021-05-28T20:57:19.0319934Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXTmD8QBbNCGTruIuy5qR4S2VuzSYkysYm4yQaQ=s88-c-k-c0x00ffffff-no-rj
UCgkZARt0VNW7WKS5DOg8sDA,Carpe Donktum,8607471,US,1,51700,4238.396595,4238.396595,8464078,12334.189495213,736.208086156,2547.698504983,2547.698504983,5.121134,2017-05-02T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWKAGefk4zzeglx7mHvxF2Da9ETvUCIzkxzIQBFNt8=s88-c-k-c0x00ffffff-no-rj
UCxJWPpPED-J24znoKyKZYjg,Wicked Guild,176893,US,1,29900,2035.833807,2035.833807,4299681,3029.328606541,2139.86042769,1387.118770764,1387.118770764,15.733432,2017-01-15T00:00:00.0000000Z,2022-10-28T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/lTaE5KC_BnNY9LAo9W-sJ6cTg7o3OXiggCPofaACDtRaD_ruocLZsOqX5-ODSkTxfWftRT5EeQ=s88-c-k-c0x00ffffff-no-rj
UCrfbUlKKNGMmYIAWGAvryFA,Compiler Revolt,38552739,CH,1,62000,19879.287284,19879.287284,37989318,15908.775645859,11040.537162056,20565.86627907,20565.86627907,18.000000,2016-11-26T00:00:00.0000000Z,2022-02-19T23:17:25.2012682Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWsZ-kANWm6mPCfUjNzDe3ZQZ21IVSKcygVOfsBVw=s88-c-k-c0x00ffffff-no-rj
UCkQ_POWonuK02WTonGHx6QA,Dropping Truth Bombs,397087,US,1,14800,1823.638132,1823.638132,468675,86.876454705,0.6109442222,57.631229236,57.631229236,20.000000,2019-09-01T00:00:00.0000000Z,2020-05-15T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVgAC5hNjwVptDSbQIRY0i7R3RTUog8Xl-CK6XE=s88-c-k-c0x00ffffff-no-rj
UCURC-iCzVpz1Jl010tIaZ8Q,Dr. Claudia Albers PhD,4486433,US,0.85,35000,3251.316486,3251.316486,6883037,160.331977717,44.941603497,1272.708471761,1081.802200997,15.767198,2016-08-08T00:00:00.0000000Z,2022-05-26T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/Hruq_fDhyNFpxC9CvT6O2CUXOtvDqQ4jLTN6HlMXyQfuTV2gEOZErac-3llGnVSHVZOn-MKd=s88-c-k-c0x00ffffff-no-rj
UCxFWzKZa74SyAqpJyVlG5Ew,Kat Blaque,26404486,US,1,460000,11093.226331,11093.226331,37495105,88141.481490641,78611.60446799,23934.636212625,23934.636212625,23.845070,2013-07-10T00:00:00.0000000Z,2022-10-11T00:00:00.0000000Z,L,"[
  ""LGBT"",
  ""SocialJustice""
]",LGBT,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWT7XDNz1Vl0sA7fBPrC4jkoFJO34GYvdMQlqX0Vg=s88-c-k-c0x00ffffff-no-rj
UCzIe02cUmtDWJtch8mU3I9A,Morgoth's Review,6641511,,1,57000,3683.309551,3683.309551,6401592,5613.443742974,1507.218465291,3722.343853821,3722.343853821,19.574545,2018-01-08T00:00:00.0000000Z,2022-10-12T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX9kdJDUiK81Hr45xSryRKtdsIV0KQmAH8LHpD0fw=s88-c-k-c0x00ffffff-no-rj
UCepZ4VUJpFqOCdJ9mVmIE-w,Secret Anonymous Idea,2798026,AU,0.9,40400,1829.930357,1829.930357,5123805,84.639113641,4.419455717,308.634551495,277.771096346,10.948905,2015-01-24T22:32:35.0000000Z,2022-09-24T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUEWdPyDw65OcNx5cObqR75wsGZgDu-jOROYfna=s88-c-k-c0x00ffffff-no-rj
UCHuJRxaJssaumjcv9aLZ21Q,GEORGEnews,4769490,US,1,157000,6561.040704,6561.040704,5963986,14576.462274037,381.104355932,4803.453488372,4803.453488372,33.998532,2019-05-03T03:23:52.0000000Z,2021-10-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AKedOLQEvddIOFlTiuRl0edEDtf1NCHJLAKbUqwbuPdppw=s88-c-k-c0x00ffffff-no-rj
UCTdBlZdQL0bnVqpJj1DvR8A,waykiwayki,3232410,ES,1,36500,1560.133623,1560.133623,3234157,167.500681877,3.160369365,173.897840532,173.897840532,28.770833,2015-03-10T13:11:45.0000000Z,2020-11-11T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwngoJGBsF1SLXF15Ql6Hj598gzDNPgmLR2opPUPWHA=s88-c-k-c0x00ffffff-no-rj
UCSk4nB59l0g5Rke3Ecv5vTg,Michael Beach,6310576,US,0.95,52500,7404.601695,7404.601695,6116201,438.355241027,1059.746679351,1700.313953488,1615.298255814,20.461538,2018-04-23T00:00:00.0000000Z,2020-07-27T00:00:00.0000000Z,C,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXBl3ENiKsLGcXexAR5KIyo2QsWWM6iY6V-eVi7Rw=s88-c-k-c0x00ffffff-no-rj
UCwPzlQU2MqEQJWgqM_0VFKQ,KSBW Action News 8,34373868,,0.95,45100,6156.021183,6156.021183,33710372,3185.441771032,2092.856920489,5014.765780731,4764.027491694,2.341940,2007-10-23T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJUR0L4l4c-OwajofkZck9pdIwfD_iY9iIqPTS5g=s88-c-k-c0x00ffffff-no-rj
UCHz1BQbB6ygarOLPbw7ovMA,tdalaska,17500024,,0.85,15100,4245.849804,4245.849804,17357034,5.66328878,8.062991888,934.053156146,793.945182724,3.279070,2010-04-10T00:00:00.0000000Z,2021-06-19T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVNNB7oSKLgYaaWC3V07jPutCAIc5g5yv436evzJQ=s88-c-k-c0x00ffffff-no-rj
UCo219sS7ZjxPMxeiMioJ4VQ,TruthIsABitterPill,4253907,,1,32400,2463.495078,2463.495078,4254456,65.359017561,26.521061111,134.150332226,134.150332226,14.975510,2016-01-18T21:10:58.0000000Z,2020-10-10T14:28:53.0000000Z,C,"[
  ""Black"",
  ""Conspiracy"",
  ""SocialJustice""
]",Conspiracy,YouTube,https://yt3.ggpht.com/a/AATXAJxtIpiByaUo_VcfRlbMX-y9pzEVZxbOI1UX4oK_=s88-c-k-c0xffffffff-no-rj-mo
UCTG3piet5nH5Rx_TCZIyhCQ,EARS,778804,,0.85,15500,155.334780,155.334780,787392,1.291386708,8.74066296,36.268272425,30.828031561,18.920327,2007-04-21T00:00:00.0000000Z,2021-03-07T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVBNPXjQr0PL19gXvPwlmYJvH5H1-vP2DXMvHft=s88-c-k-c0x00ffffff-no-rj
UCCzWH95Ch0rc1gzcvLG7Zvg,JK PATRIOT,2498783,US,1,23300,6631.031477,6631.031477,2738616,6972.434905199,624.387924085,2272.835548173,2272.835548173,27.290553,2019-09-17T00:00:00.0000000Z,2020-11-03T23:29:05.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJx_6h3S70VRN5B2WqG4OegAIcgkbxN4cl7NrLI=s88-c-k-c0x00ffffff-no-rj
UC2aFQcGgRoVuEWfx2AM0H-A,the Truth is stranger than fiction...,14075825,US,1,120000,5225.566914,5225.566914,14056775,1825.926907767,325.533531961,1754.920265781,1754.920265781,18.796040,2015-05-14T00:00:00.0000000Z,2022-09-24T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVuSSihPId77X7Qe1Zr_xGtBDTUO7cYg7quh419=s88-c-k-c0x00ffffff-no-rj
UCsBvSBqYRAbg8tIcFt_hJ1w,NEWS 1130,33120632,CA,1,39100,7155.343958,7155.343958,32327844,14270.541922076,6257.57404133,11713.246677741,11713.246677741,2.362056,2009-07-22T00:00:00.0000000Z,2021-12-04T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/-QCE7PCuoRX3pDEdqDNStDQf2kfIw1eLtfcb-yzkZxmpRYh2_i2B51Hetkwn7YwqlSNuQ0jF=s88-c-k-c0x00ffffff-no-rj
UCGbn8Ek1nzimFkTXZyTWfLA,DDPmeetings,1261766,,0.85,11300,416.615811,416.615811,1428159,339.25473167,89.319357895,257.372923588,218.76698505,53.734375,2013-04-09T00:00:00.0000000Z,2022-08-28T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVyPq388zPNZkxgFZfA6W7EdpF65ScKIJJYmfPM=s88-c-k-c0x00ffffff-no-rj
UC0uPor-bT_4oYrKciXhIODw,Elusive Truths,16697418,US,1,75400,12630.843996,12630.843996,14411793,26009.82873187,1295.740748073,11937.411129568,11937.411129568,4.563121,2019-09-13T23:14:34.0000000Z,2022-10-28T00:08:04.8985730Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ta2Y5jDvTe-iMUGR-mTZGvNy9OCpqS2uBk-v9cYb7oOHy0gE4QfAqlNOc7LnGQJ9AekObJ6Z=s88-c-k-c0x00ffffff-no-rj
UCTkydyNvBtEjOX7sD17Di8w,Dyslexic Artist Theory on the Physics of 'Time',6233541,GB,0.85,36600,1227.763142,1227.763142,6142499,86.033092621,59.502061534,322.859634551,274.430689369,6.735513,2009-02-03T00:00:00.0000000Z,2022-10-16T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUMpmS5RO0D3vnszv8oHnvOI4km0YALTk3sGcFHNA=s88-c-k-c0x00ffffff-no-rj
UCPSE47A1xLxfBnx1WXK99CQ,Truth and Art TV Live,150231,US,1,13200,8705.256250,8705.256250,1392841,2248.295355033,1.025548196,1156.852990033,1156.852990033,60.305785,2020-10-19T00:12:04.0000000Z,2021-03-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwngtCPAuagPT54rcscPshm9UhxvgXa8w4YpSNvvT=s88-c-k-c0x00ffffff-no-rj
UCckWkzE1dVhYCtAVrs3sC0g,WoodrowWilsonCenter,15244621,,0.8,86200,3916.104029,3916.104029,14869447,1191.06724701,2184.690845317,8009.705980066,6407.764784053,60.455257,2012-05-01T00:00:00.0000000Z,2022-09-23T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/H3pDr-lJrBsiv33EBB99e0eiucJlfxLMgh5zd8SV4Vq57BkTa2bllFitffcvCFQHPm-TMRO5DQ=s88-c-k-c0x00ffffff-no-rj
UCrJdbkJaNKID_bT53PYMzOA,Yeshua Said My Name (YSMN),1787684,US,1,14100,593.904073,593.904073,1764489,149.288845457,37.694531154,158.074750831,158.074750831,13.100613,2013-09-03T00:00:00.0000000Z,2021-10-22T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVb2B-yEGJZx7gQq98r1HL2tv4tyGOAvdHUHQXyHg=s88-c-k-c0x00ffffff-no-rj
UC5O114-PQNYkurlTg6hekZw,United Nations,354470483,,0.9,2650000,59659.201694,59659.201694,309989212,52896.930011334,62542.091146699,164658.799833887,148192.919850498,14.159536,2008-07-23T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJUkxvoSMKPno_bqfVag1XSNPw0eN7Xcj9FNDx0-zA=s88-c-k-c0x00ffffff-no-rj
UCSgta6JxiQRDGoBr0Wg7lDA,Apostle Dee ~ Apostolic Fire🔥🔥🔥,6802874,US,0.85,20000,2684.146054,2684.146054,6836520,166.364876283,0.1223854427,247.176079734,210.099667774,2.830354,2014-06-08T00:00:00.0000000Z,2021-05-29T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwnhfDnnyE_gW_wArIJLbEpR8M50PzyK4u6qKFB1n8Q=s88-c-k-c0x00ffffff-no-rj
